Person ID,Gender,Weight
7398,Female,129.9661831447
5935,Female,121.966343592203
8760,Female,157.22089790489
5522,Female,164.003370219607
9017,Female,143.145608450255
3355,Male,181.558603352668
229,Male,218.157469450706
4696,Male,187.801336939277
8120,Female,152.074626341192
5964,Female,159.992034952514
8678,Female,153.068001329042
5980,Female,148.292152806936
2437,Male,187.368175986248
1056,Male,198.078825480167
5039,Female,109.719696252994
7097,Female,121.741340005636
3606,Male,161.719569770897
8817,Female,119.209885387305
66,Male,184.519391248574
2054,Male,147.360270291434
8422,Female,133.020435422027
3442,Male,186.809199246236
6740,Female,117.305005816988
9670,Female,115.648498761258
8346,Female,154.514715918111
8623,Female,139.587210703165
2886,Male,223.1906997735
5156,Female,120.303349805267
7936,Female,128.04682528597
9299,Female,144.839403133183
6592,Female,156.172227104204
3206,Male,182.897360017505
1760,Male,165.763925844188
635,Male,157.129277198286
2123,Male,188.997022977755
5918,Female,126.007336558882
6170,Female,139.674979024569
4706,Male,175.433105819427
9418,Female,137.752134197399
664,Male,186.339824370789
7914,Female,96.2800926912173
2291,Male,186.677088387516
9324,Female,148.340477003058
3486,Male,172.269276632334
5497,Female,146.977077807044
1774,Male,162.619097273375
6196,Female,99.7247419691343
1804,Male,188.686246513285
3282,Male,183.329033473548
4883,Male,204.759343692016
7758,Female,116.79255657157
6648,Female,148.651472199028
8517,Female,118.892956803453
7943,Female,147.802532065034
5567,Female,115.985360957491
7930,Female,129.718974571938
7203,Female,124.175464892566
9309,Female,93.2041025189544
4154,Male,192.585560750949
7642,Female,166.637555472959
8692,Female,85.6217764414627
3394,Male,170.523536073805
8460,Female,140.823228588263
9356,Female,114.207873683335
2745,Male,219.09516559478
8958,Female,136.224693453942
2134,Male,172.077304734761
5571,Female,153.520357385879
2235,Male,206.79014203395
8092,Female,124.706689846406
5173,Female,160.290048457993
757,Male,146.230804742359
2187,Male,191.357118845178
4295,Male,165.113235363145
4632,Male,203.009243569307
2201,Male,185.787303663375
3326,Male,202.849636858283
1427,Male,196.585057723116
2007,Male,188.427798427743
6641,Female,124.812240995469
178,Male,162.379540639612
1462,Male,213.716956783022
8810,Female,124.771600947162
1138,Male,188.245103226897
5843,Female,145.40844628998
5740,Female,80.5312593808895
5334,Female,149.413467570318
4744,Male,202.805975086246
5033,Female,119.037534152405
2446,Male,177.133135520817
7947,Female,115.082671804258
8173,Female,137.465807551397
5265,Female,132.61652537078
7554,Female,125.13092021464
9061,Female,162.5440593786
3538,Male,203.561845923571
9312,Female,143.655171885161
5817,Female,126.692714269078
5581,Female,164.161857019799
5836,Female,131.57367513268
341,Male,161.378773212037
705,Male,167.191527196189
1827,Male,175.367969918661
4331,Male,254.209073180735
6000,Female,139.989934059748
7850,Female,125.647206889565
3718,Male,218.415504458001
9968,Female,155.598037798773
2339,Male,225.293143906792
4992,Male,203.820261045102
6418,Female,103.944018725278
902,Male,194.796567253093
2353,Male,173.663573094459
2785,Male,165.143923827387
5801,Female,151.030972352349
3706,Male,170.658317975343
4052,Male,181.030637176652
2383,Male,205.883495751742
2515,Male,146.159211075878
9758,Female,158.410823212046
122,Male,164.439145622362
8457,Female,134.248057133578
1953,Male,183.727095501776
2600,Male,156.181339882736
7418,Female,156.513341078976
6877,Female,142.940118909056
8426,Female,136.354632672288
5090,Female,124.052871755915
7574,Female,130.429148745009
3632,Male,193.465097652721
8407,Female,134.529192257257
3196,Male,165.071396716903
7603,Female,138.508770436753
5508,Female,142.843103380073
3475,Male,198.733934415516
7853,Female,125.179379627261
6027,Female,150.478851413989
6735,Female,111.974874107803
6498,Female,137.112267429623
4163,Male,164.276917855489
6018,Female,154.317997769328
1144,Male,193.367198069336
8497,Female,140.382997891746
4411,Male,190.71536807354
6348,Female,120.185888879339
1696,Male,232.104476046529
7525,Female,148.76122574065
5827,Female,148.733153676712
3006,Male,212.008742592347
8025,Female,146.431025155674
2711,Male,172.524968877121
7205,Female,135.043901093493
8749,Female,121.502008212004
5074,Female,90.8152556552271
5439,Female,100.001590658139
7575,Female,145.559180885427
6965,Female,135.642651899425
4841,Male,192.025785860003
3147,Male,188.959904524735
7043,Female,148.670800681898
7699,Female,147.642319968037
3854,Male,203.860914092075
2702,Male,161.889769141679
8130,Female,153.098641625936
7191,Female,133.573311047081
3570,Male,164.092780848501
4847,Male,192.150041915083
6564,Female,137.415543495324
2363,Male,177.984361143984
232,Male,235.926060648678
4625,Male,191.065682955728
6101,Female,151.464648722805
5340,Female,108.945837143582
1010,Male,207.086675062813
348,Male,196.214414481383
5514,Female,121.465205228422
8323,Female,154.885142449294
8600,Female,145.520358339144
4340,Male,189.386299571946
6623,Female,115.87481758015
8127,Female,158.778935660007
8249,Female,139.603647968899
4808,Male,169.574620818447
623,Male,202.867236668923
8524,Female,106.358333022858
4551,Male,184.095237378594
749,Male,183.958089153383
118,Male,178.170555578466
1943,Male,188.786166592441
4478,Male,162.37423225926
2796,Male,187.863071139607
6413,Female,138.428510681648
527,Male,171.708926273601
6526,Female,146.057972372553
3181,Male,195.017206431056
7429,Female,124.975784487198
5976,Female,175.954400609796
2555,Male,183.429056469698
8467,Female,129.250670310846
3009,Male,162.624327333045
5615,Female,125.964967064398
5161,Female,134.13881613433
4120,Male,223.612953199062
613,Male,202.298760151666
6119,Female,108.136639402511
2255,Male,184.98181425035
1941,Male,179.086529417514
8290,Female,131.556847184007
4695,Male,213.29788730379
3219,Male,206.017256740469
5793,Female,150.957699589141
7001,Female,113.648007121316
4658,Male,168.247436849264
2814,Male,201.79550419993
3522,Male,151.449737418287
3504,Male,181.988856370998
1737,Male,205.676441963688
7351,Female,149.162905979376
4017,Male,172.818716095951
5675,Female,133.693674862405
9136,Female,147.948674348008
139,Male,183.044660372103
2790,Male,211.019112804057
4385,Male,221.756660052584
4934,Male,192.438324720181
5873,Female,130.514736487237
458,Male,161.495814307993
1525,Male,191.980253087584
1220,Male,149.240406483442
4464,Male,208.335506865296
3378,Male,156.78929319434
6725,Female,149.326567041739
5819,Female,126.010565667123
6868,Female,111.326962428825
3441,Male,170.302575341979
3076,Male,172.467087897332
8102,Female,156.518694727146
6198,Female,134.164839382822
7857,Female,124.603354194048
2895,Male,205.545794719179
9000,Female,107.792496451413
7405,Female,147.812868567064
8680,Female,130.941881113391
2121,Male,211.71338512852
5111,Female,128.266498910134
4445,Male,162.201840372466
7662,Female,133.188976343455
8383,Female,148.623788176728
1744,Male,190.584200470746
8707,Female,120.618534909866
3562,Male,195.122147532018
3884,Male,178.332049600864
8767,Female,92.035945841726
4908,Male,213.546686840463
2686,Male,151.875669056137
6165,Female,122.824105041194
6516,Female,120.996983910125
18,Male,185.98395757313
2652,Male,178.437949265981
1459,Male,203.215930022219
6340,Female,136.434393105399
3813,Male,156.797857988006
2392,Male,160.203314026261
697,Male,206.594058750348
9977,Female,149.402546671129
4322,Male,190.904148445298
5999,Female,136.143748949103
3253,Male,205.649920044037
3808,Male,211.72085681113
5657,Female,139.939393704934
475,Male,175.983491137569
7639,Female,154.104349404932
3364,Male,200.0064378283
1376,Male,156.658459671895
5828,Female,116.626798287403
7509,Female,137.34847119427
443,Male,165.404545337709
9353,Female,129.961709388801
313,Male,175.222847965396
8250,Female,145.442724219011
4528,Male,197.35599514765
9069,Female,129.069106074205
4022,Male,162.682728759439
4689,Male,197.314564065227
1247,Male,154.841142061745
8189,Female,137.471104119053
7261,Female,121.2925967531
3773,Male,177.35258975428
6762,Female,129.923012583355
9487,Female,129.119271918245
6921,Female,174.834610855242
2720,Male,163.585798539797
7125,Female,131.492455984797
2066,Male,219.403772607113
9987,Female,151.169475049508
6365,Female,127.712452805848
6607,Female,132.35767223573
1153,Male,190.513513766847
3700,Male,158.703141332814
8595,Female,122.134739672569
5633,Female,164.21237806245
9200,Female,128.906812971035
515,Male,162.429727448715
9895,Female,93.6529568776345
5569,Female,128.615808477141
4572,Male,152.896964847604
6381,Female,131.363274836162
3733,Male,179.065049650268
5489,Female,150.994562500593
4235,Male,172.301393950189
1775,Male,177.84598831903
5135,Female,131.238126208326
6151,Female,125.194118433785
6573,Female,143.190660564056
7878,Female,105.311141498072
9020,Female,164.665490070478
7715,Female,126.697343235953
897,Male,161.201890594841
7076,Female,147.650478991119
4496,Male,183.69782679939
7746,Female,113.593997537514
8135,Female,185.658270832192
99,Male,177.470616229738
269,Male,189.806681842181
9497,Female,124.206229693321
8975,Female,150.258936716086
8880,Female,167.445180049925
6358,Female,131.029178550155
499,Male,201.261464391648
1969,Male,177.601802567899
7814,Female,131.970135026466
2052,Male,188.947625431233
8190,Female,154.904986306002
7094,Female,89.7899984409701
3599,Male,171.390033246777
7160,Female,152.899243244218
8603,Female,180.97925020435
5275,Female,128.729688256535
7462,Female,139.71750100919
4334,Male,151.183699012324
4060,Male,171.396663132362
7765,Female,137.174597958243
4920,Male,170.898027754784
580,Male,191.572153555511
2452,Male,210.111536115141
1205,Male,186.188841932583
1340,Male,159.982314524349
3185,Male,189.780275471416
7335,Female,142.821216631186
7866,Female,146.648296418732
5890,Female,120.96557631701
8235,Female,113.266333576858
6821,Female,155.90689173
8175,Female,110.513241618884
4248,Male,204.716798447032
3287,Male,197.560030950356
5665,Female,172.381274901777
4300,Male,220.757114442976
4224,Male,206.293369554484
3807,Male,197.923247726417
8209,Female,160.978114729003
4035,Male,163.105924049836
4579,Male,158.17255009629
6901,Female,116.247391952186
7387,Female,125.978766739902
5358,Female,120.192431587993
1657,Male,207.816943794113
5344,Female,155.57349937338
6624,Female,71.393748738973
762,Male,164.21563918356
6300,Female,123.07117587653
5378,Female,122.633793869728
7285,Female,150.071344850799
1221,Male,214.259285867982
1305,Male,197.194547517085
2573,Male,200.120360949887
5979,Female,147.586500017265
5286,Female,135.665990376898
6457,Female,154.91221131077
7755,Female,105.808189725732
4593,Male,178.820340152924
2402,Male,185.439840508362
571,Male,162.565406733935
2622,Male,185.712759569799
3017,Male,196.47375363773
85,Male,188.602919070666
7275,Female,131.111181192592
7400,Female,180.053865742702
8033,Female,146.979969987311
9555,Female,127.036632568145
1883,Male,188.681388571309
5840,Female,138.406496385409
176,Male,177.766425839946
5117,Female,133.255261053524
4673,Male,212.509061383528
6650,Female,106.732049474341
7989,Female,155.776722258449
4627,Male,176.762771610032
6981,Female,134.33174640659
494,Male,194.200711875856
4821,Male,160.111998791411
3908,Male,174.213404449956
5786,Female,122.485795292252
8482,Female,170.868939396966
6207,Female,122.564700136315
2866,Male,204.706101293299
2325,Male,197.255376590188
483,Male,166.096744020516
4309,Male,179.753943802224
9805,Female,135.131330793471
8513,Female,119.758161452751
2758,Male,179.216570220812
4094,Male,200.011262518687
8947,Female,154.662544552824
7815,Female,114.155852012059
3019,Male,169.409645165324
6630,Female,134.732657779781
1469,Male,192.631630023646
1310,Male,153.031320830066
8574,Female,145.509863709212
124,Male,192.910266551722
611,Male,165.064609545545
284,Male,160.991989871194
1641,Male,176.746305447761
4316,Male,209.455552279001
6216,Female,96.2662501541608
3751,Male,154.260979446019
8393,Female,117.987569728394
2660,Male,183.124801570931
9139,Female,112.648034074506
2626,Male,158.368763158193
321,Male,200.798982967421
4916,Male,205.374252591854
2292,Male,166.685112465687
2361,Male,174.391088447286
1104,Male,201.315770747422
4330,Male,172.546900989922
4886,Male,138.576564110431
9030,Female,132.819916835868
5481,Female,139.071144275766
5773,Female,169.089759579162
6032,Female,134.801973619515
7470,Female,123.018546084783
6501,Female,157.258668127919
1162,Male,166.654143140105
8073,Female,146.095545612606
8435,Female,149.715822513582
4792,Male,189.420728160687
8263,Female,120.936614250334
5945,Female,114.850762301452
1008,Male,212.204039573755
5041,Female,158.855194208793
1846,Male,184.292065461883
1126,Male,186.065532235059
7980,Female,136.390117427448
2542,Male,194.518819453717
8133,Female,124.418019156623
8178,Female,164.779375641609
7748,Female,142.093483033212
9601,Female,147.914025598756
5927,Female,120.008198718904
4226,Male,197.011049712799
5371,Female,166.959825735408
6192,Female,118.798229605216
8413,Female,115.244888470274
4084,Male,198.939997056035
2033,Male,217.579162265683
8071,Female,143.54212203477
5691,Female,130.336549114258
2732,Male,188.4506741498
9210,Female,115.028995155316
5753,Female,154.041758704619
6017,Female,130.670259933203
8744,Female,145.307462985894
5549,Female,135.601005744142
3760,Male,206.980896312816
4279,Male,186.504349407445
6314,Female,134.915438582361
5242,Female,133.318356933567
7836,Female,138.187700423217
5305,Female,109.20833136435
6012,Female,99.494823757459
852,Male,182.428002531571
6782,Female,143.397890270859
5682,Female,140.784838024313
252,Male,168.090412215803
5319,Female,146.069789093321
5071,Female,134.211017209693
5743,Female,138.485217717169
2100,Male,174.887786513081
9926,Female,142.747753679809
9458,Female,167.663757142003
1839,Male,164.258462124584
4773,Male,157.783020746768
1936,Male,203.783434776047
8852,Female,116.807738304763
7631,Female,118.215457726561
3967,Male,201.358596039301
7129,Female,108.359609085696
7497,Female,134.723769198402
1392,Male,181.941318051727
7567,Female,123.962780274961
5770,Female,148.201080454699
5942,Female,127.160584033742
1395,Male,164.596581574972
4100,Male,182.962242783551
8813,Female,136.256130006244
8074,Female,123.345800524612
2333,Male,135.51111565079
2805,Male,199.829698644094
2714,Male,186.922283676769
4701,Male,241.686601265952
9456,Female,171.310005723302
2362,Male,173.816373962663
7025,Female,155.915543502642
9415,Female,134.955817345201
3324,Male,166.59456991916
9164,Female,130.277478579665
8828,Female,134.8084783879
9980,Female,110.768228534481
3745,Male,182.802828488013
4136,Male,166.334796590382
7821,Female,100.982899039723
7538,Female,110.58977757526
4140,Male,181.243648063488
4305,Male,191.377252247276
6104,Female,144.210830467714
9288,Female,119.713505557257
8032,Female,160.584557338175
9344,Female,138.606799363015
7743,Female,122.442863365485
6998,Female,109.582355619731
2400,Male,187.056772431363
8212,Female,117.366115998373
8594,Female,136.296628431283
4844,Male,199.49198859641
3557,Male,205.756373667806
4008,Male,201.205101528797
791,Male,214.853925271526
408,Male,203.139433025567
1655,Male,199.281311432827
4460,Male,189.533169703578
8076,Female,154.446604850699
4103,Male,199.797381303741
9629,Female,115.975438243387
7249,Female,129.306269880838
4013,Male,158.439049448593
2048,Male,178.929042696548
1318,Male,198.387752456214
8511,Female,146.752451830434
8618,Female,124.932497974284
4282,Male,159.94041705252
4229,Male,206.337325448888
3866,Male,197.532280979268
6805,Female,102.063907340682
1829,Male,202.308297333384
996,Male,186.35870219412
8442,Female,97.1075042587005
7461,Female,157.638024347118
3740,Male,193.178917075216
5351,Female,157.022986870301
5312,Female,154.14541190635
3954,Male,204.412959582247
6405,Female,103.616818443881
425,Male,209.329483369428
761,Male,200.796854476097
4924,Male,164.806605914513
2175,Male,174.479935117332
412,Male,164.145922397398
4727,Male,152.223696532683
5028,Female,137.425286781889
7680,Female,142.550309006317
1499,Male,199.994622028532
55,Male,163.309528309674
1841,Male,202.74663749246
6421,Female,141.718207045392
2481,Male,167.629659838571
7026,Female,141.482513741701
8304,Female,129.286756468877
5792,Female,135.193971875581
6363,Female,114.766881635338
5922,Female,109.029690178438
1236,Male,199.741559491755
1758,Male,189.57947249652
5420,Female,128.606254115255
3314,Male,191.54232894501
2390,Male,181.321297491082
9440,Female,149.302806065575
4086,Male,239.333840315283
811,Male,191.760001792547
193,Male,218.216396639014
2996,Male,206.641216768758
7138,Female,113.926880675428
4319,Male,199.534131277679
7077,Female,138.569994661066
2671,Male,171.685169645879
4872,Male,190.324439626527
9234,Female,138.039251467109
7241,Female,126.422734418834
7091,Female,123.498255823953
5972,Female,137.198700301645
6535,Female,139.320931600689
2340,Male,187.518140769157
8066,Female,162.048231279623
1102,Male,195.356431283068
3439,Male,200.755320338255
7238,Female,123.08006277697
8185,Female,137.999423060675
3034,Male,212.594865491945
9838,Female,126.545740424925
3548,Male,214.203286663676
3803,Male,207.853053017636
2762,Male,170.799951410169
4817,Male,165.103769834012
6747,Female,121.589198303805
6476,Female,117.666953570492
2387,Male,201.957971666922
4137,Male,206.660949042745
1006,Male,211.730517311015
2312,Male,184.374878270726
2215,Male,206.744339245614
8568,Female,144.296026044466
4276,Male,172.941248241725
4941,Male,153.583453266102
4652,Male,169.253940175445
3666,Male,172.640139682114
3263,Male,181.552558614164
5061,Female,159.456065776193
7694,Female,103.386161328921
939,Male,181.167060950369
7248,Female,146.958881516114
2853,Male,201.185084766091
9317,Female,128.993772305324
8395,Female,141.479938598873
2420,Male,178.26654342534
4518,Male,196.058997845219
5970,Female,159.490164305561
17,Male,172.88347020878
8799,Female,110.023194672644
2405,Male,215.675265584521
5482,Female,140.879463008474
5132,Female,117.230337235004
1543,Male,201.086014382762
4360,Male,201.116400930408
5185,Female,150.402898695227
7491,Female,137.580036588725
9191,Female,147.679530368386
5338,Female,126.277039892645
256,Male,189.134012435934
9154,Female,142.25613675765
2511,Male,146.334379431727
3830,Male,225.327779059732
6056,Female,122.22333868023
4659,Male,194.643178186085
1481,Male,190.128213590258
3430,Male,197.363129548398
5401,Female,123.697903291224
708,Male,168.15332621989
6353,Female,132.246094440381
3243,Male,153.889337017852
2191,Male,141.459578916043
5493,Female,155.587147229121
5673,Female,148.80573965202
8485,Female,160.899838249265
913,Male,176.456828376649
5062,Female,152.419352004462
2283,Male,202.152955387985
835,Male,184.446325303497
7486,Female,158.847955733687
1632,Male,187.923052494574
1214,Male,164.907761760776
6827,Female,126.994626284417
8922,Female,154.044531626765
634,Male,192.181668737126
3255,Male,188.202321094232
2639,Male,175.017649585535
8042,Female,138.863712967618
1784,Male,192.01726104375
1231,Male,213.313319203983
8090,Female,110.705427344881
7182,Female,114.43343603566
7255,Female,132.602229328457
5536,Female,144.199475712639
5015,Female,126.915463276282
1692,Male,205.961922492582
1948,Male,209.161474219645
4507,Male,216.867467177739
9718,Female,141.082610968689
466,Male,195.198730107264
4859,Male,174.156893015953
9985,Female,170.514212621921
4101,Male,184.289728965999
8893,Female,163.393002309978
290,Male,239.464342902696
6042,Female,142.372879940519
5345,Female,88.3665825783999
1504,Male,184.90189234523
3764,Male,220.711888309321
2723,Male,147.371284240101
6397,Female,134.418862222534
1771,Male,191.547176722161
2632,Male,135.894462208143
7979,Female,118.851399024487
7409,Female,159.231768186134
144,Male,205.977910165675
5882,Female,157.16036354021
6639,Female,110.242110829049
1983,Male,182.802806044838
544,Male,206.014939808132
2393,Male,175.015090454059
6067,Female,126.938871407855
2101,Male,193.392309166884
909,Male,194.009472984818
6946,Female,149.817241126221
4917,Male,172.942984226681
4044,Male,215.23544019205
1964,Male,194.695572528465
3528,Male,168.919827100414
2906,Male,177.224826339205
3304,Male,228.275180426949
5240,Female,119.548497493285
3369,Male,186.189999394026
4635,Male,182.174364296503
5965,Female,136.681238290303
9539,Female,175.762084564093
7023,Female,136.570485660579
2463,Male,203.39016932949
6036,Female,147.318865953805
7977,Female,162.308665578035
5731,Female,172.006997965417
9956,Female,140.298043077455
5834,Female,142.904254064657
3390,Male,211.172791103462
8779,Female,147.335296046817
4731,Male,174.910328161193
9352,Female,126.637594952235
8624,Female,158.209688030415
4380,Male,190.654090176271
6613,Female,146.73756200547
9364,Female,109.274231513403
5975,Female,110.101139831754
7158,Female,151.291990541091
3758,Male,194.284740916442
560,Male,185.845616779891
5655,Female,90.7747091832357
6451,Female,133.515492001933
2017,Male,160.156115646141
8647,Female,132.125296049936
3788,Male,199.704062687249
4233,Male,195.969325053707
9221,Female,139.352715507398
3652,Male,191.874169287363
6074,Female,122.534743665854
6536,Female,163.809745755738
665,Male,187.658379142995
155,Male,198.378693643572
9792,Female,136.317374594578
8949,Female,165.484071768076
976,Male,183.383780173245
9901,Female,149.963954697098
9744,Female,131.80177351528
204,Male,166.501114745286
7703,Female,119.183239508735
9588,Female,125.48713727416
7221,Female,145.878757210495
251,Male,199.827758022834
415,Male,195.17039149894
8477,Female,112.952625183124
756,Male,152.852974718754
3921,Male,198.721843463453
6038,Female,111.765896991427
3578,Male,197.854673533081
7047,Female,113.153725868315
4175,Male,175.152372753389
8911,Female,127.970773840858
1454,Male,182.898115429334
2609,Male,184.277627751434
6073,Female,145.905983073062
7004,Female,147.360805343919
2089,Male,205.095540164959
6100,Female,134.870906081511
1725,Male,176.665352902051
490,Male,174.489486264089
509,Male,170.006445104546
4603,Male,176.181289497547
5797,Female,139.899818308485
1843,Male,181.731834175094
2799,Male,189.368823710319
1568,Male,239.581389419794
1124,Male,166.441384916996
4592,Male,190.751029969281
484,Male,170.250178653613
1726,Male,217.490957724472
2335,Male,186.066678088675
8668,Female,124.87679021037
9793,Female,172.19297773909
9426,Female,127.402907051745
9492,Female,97.040289867381
542,Male,164.21490258191
6649,Female,162.528178374671
7916,Female,122.924680055967
246,Male,172.606482559614
2791,Male,185.534021112646
7922,Female,111.965447665601
3822,Male,186.848358765007
6680,Female,183.287278158289
1213,Male,228.974646724056
5823,Female,137.533670497237
3992,Male,193.459981115456
9329,Female,151.662174233089
1842,Male,179.949089266523
6169,Female,141.49632459471
8065,Female,115.913380588994
3003,Male,200.941915713867
5833,Female,135.865663634336
9899,Female,158.946397207326
1633,Male,204.595732770733
62,Male,195.290612189727
985,Male,175.947367804346
4583,Male,210.964440516914
8915,Female,144.666403662957
8289,Female,134.931119765396
181,Male,210.871798957101
4532,Male,163.995593439738
5200,Female,131.022230398974
2539,Male,174.042609528828
2306,Male,157.310480696028
1508,Male,197.26637924836
3141,Male,202.091037355264
1464,Male,212.230144740824
9907,Female,132.247070318045
129,Male,171.69315968571
1260,Male,186.09901588702
8977,Female,142.660589331517
7738,Female,136.013538730059
2523,Male,161.680383359996
8285,Female,119.967881328411
1381,Male,188.024718066127
4065,Male,218.887283327876
4030,Male,211.983344399568
6664,Female,157.584439027933
6002,Female,134.724966128497
7514,Female,103.71822371373
1243,Male,175.071171408461
9264,Female,132.30801122843
476,Male,176.141239163871
3861,Male,207.637832718733
4291,Male,169.039215418834
3429,Male,184.532865869033
5899,Female,168.218019463714
2997,Male,171.536554598756
2591,Male,188.314969689569
2128,Male,196.225085674717
5662,Female,188.691862114076
6264,Female,149.545199984187
2540,Male,215.225508792443
6869,Female,129.196149161022
325,Male,180.831237755497
3223,Male,192.759875462793
7086,Female,141.551239478059
7410,Female,168.063934159781
9809,Female,104.872611752261
2136,Male,183.73994786427
1676,Male,175.366252001374
1571,Male,200.413424520015
7102,Female,94.263202648759
5714,Female,169.308893401756
1987,Male,164.487098814841
3853,Male,198.999408193499
3127,Male,192.345052405555
8246,Female,102.187820524886
5831,Female,109.837385673708
2109,Male,208.066256946822
612,Male,180.760534823182
7382,Female,116.460806849906
4243,Male,179.368529700098
9724,Female,127.640417273188
2397,Male,154.627588397121
4446,Male,198.371794256232
9445,Female,128.13774132554
5760,Female,128.03723531909
7489,Female,120.970448654204
4031,Male,167.893176922926
9334,Female,128.196017267302
9808,Female,152.962357434731
3089,Male,178.169090523627
4682,Male,178.833361389928
4643,Male,226.736155125258
4439,Male,196.035689822723
3028,Male,188.152167728974
4885,Male,219.197877948184
1803,Male,201.93153514454
4677,Male,180.668873838164
9870,Female,113.415890493119
5811,Female,158.840720250103
4911,Male,205.989402021695
4512,Male,182.686684277419
8082,Female,130.299788340864
6037,Female,150.187598464574
8741,Female,118.224491294444
1736,Male,205.149302542524
6019,Female,151.942264691657
6329,Female,131.048845282274
2068,Male,180.476287057256
8367,Female,151.814647757933
4225,Male,195.251666491753
1045,Male,165.555965906858
340,Male,188.811769976897
196,Male,180.779780013772
7292,Female,125.173586465678
8535,Female,155.252860462494
7645,Female,142.565361070732
4131,Male,188.090866648531
8425,Female,117.439002024287
896,Male,149.7597060165
3126,Male,201.260629439894
2153,Male,223.413224318441
4751,Male,192.675508043898
8224,Female,111.232280911062
3864,Male,204.657403612981
4777,Male,158.088177729036
9532,Female,104.855402952307
9560,Female,151.90148349884
4923,Male,147.144958260896
2360,Male,160.789864174721
7307,Female,181.793068596532
1935,Male,163.95763464613
6765,Female,175.031807554806
5513,Female,122.322000450754
8616,Female,142.855292290848
5762,Female,128.871196256066
2922,Male,185.971650002441
1223,Male,180.463827337715
2663,Male,171.224026973693
8834,Female,144.807705416737
7245,Female,151.295244170098
9604,Female,120.844445935844
1958,Male,172.346492962392
6453,Female,112.425137694589
9909,Female,142.327070199756
6400,Female,107.281036034548
7676,Female,138.297275974031
8548,Female,132.555193184738
3111,Male,163.977237925945
3143,Male,216.946546571983
48,Male,192.014335412005
2336,Male,198.030957907615
7272,Female,135.425417795574
2131,Male,201.129382197899
4837,Male,172.014538315318
1198,Male,195.122627832118
7993,Female,126.012519837462
8282,Female,154.374633259613
7524,Female,142.655802546228
6294,Female,166.451937309373
6967,Female,138.029804103007
247,Male,169.063982994918
7034,Female,174.322489846433
3776,Male,167.554496152723
2279,Male,190.828037444581
3265,Male,139.827983784206
9739,Female,103.678996286948
8006,Female,118.463414143016
8195,Female,166.880315557521
5491,Female,149.155947076426
2037,Male,207.54051320958
4488,Male,141.674976833422
9960,Female,150.646649579347
2171,Male,163.05514228224
2352,Male,153.281212195716
5725,Female,141.160100509472
2903,Male,186.304599622142
7617,Female,88.812412112758
1642,Male,209.733538764472
1661,Male,188.242982263771
6485,Female,135.821993620792
8941,Female,132.384315996015
2885,Male,218.508338895266
3067,Male,184.010267120472
4788,Male,186.792362671577
5224,Female,136.113112416632
1255,Male,163.633596622498
1694,Male,144.815032029167
6291,Female,105.173923396841
1120,Male,181.051742367739
7709,Female,118.977188481373
7501,Female,101.503752931644
3903,Male,212.867963025049
8545,Female,150.17112387524
7515,Female,131.73718436075
4858,Male,198.622989558571
9981,Female,135.559390158229
4999,Male,198.903011944154
4399,Male,162.288236226001
2725,Male,220.383448053015
9349,Female,140.46573509766
6345,Female,134.301424967617
1004,Male,193.983821325417
7651,Female,144.836830671716
9232,Female,114.927593781147
8261,Female,136.627816992875
8363,Female,101.21720262983
1513,Male,217.886922005966
2848,Male,174.243488335751
722,Male,203.448273004639
471,Male,185.772157505947
3088,Male,147.19719036458
5010,Female,166.575660760601
8877,Female,125.34158254282
8257,Female,132.90010273421
3923,Male,175.590881865137
8530,Female,133.685913555545
238,Male,215.759703523821
6007,Female,132.11859007208
9984,Female,111.707368983008
2949,Male,166.12961409456
245,Male,156.869951668729
1700,Male,204.426255570436
5168,Female,122.08724550819
935,Male,194.778854330805
4899,Male,177.676880522868
9274,Female,132.25254611956
9795,Female,127.075102184616
775,Male,175.84448504479
3891,Male,194.455593554963
1819,Male,216.713477707922
8835,Female,137.426978318656
5302,Female,134.409159480214
799,Male,160.050285251246
594,Male,195.923416498401
9042,Female,131.599246199666
1826,Male,210.430610474423
2416,Male,221.329227716926
9172,Female,132.196439182278
7085,Female,109.870097951339
2821,Male,169.496510888749
7028,Female,113.519613719958
5110,Female,116.381974250403
9104,Female,122.163349881514
1037,Male,189.856785924252
8141,Female,110.587190765996
8847,Female,143.896465120041
7687,Female,121.272604707266
2834,Male,187.568690225956
7769,Female,108.033869563019
1980,Male,187.135750244654
8191,Female,147.205490109169
4609,Male,197.04185851977
9156,Female,148.960573016893
6895,Female,177.018151597129
2748,Male,201.679351976306
6678,Female,159.568225487359
1301,Male,208.764897458028
825,Male,167.044233115506
1954,Male,240.638103496331
8146,Female,116.268516432508
40,Male,172.135597406825
8536,Female,136.100239364981
2088,Male,192.708502929128
4387,Male,142.158882740641
1541,Male,162.549680444354
8774,Female,119.557245638926
1361,Male,194.073974555957
3351,Male,184.374503622629
7881,Female,141.407828111023
6943,Female,124.915823563304
1562,Male,168.817571526638
3027,Male,189.203924505248
9113,Female,172.451494433254
907,Male,172.654237864262
1290,Male,194.604061298549
4485,Male,208.037702066837
8098,Female,112.455877756539
127,Male,196.467724673936
3116,Male,188.730942756504
7737,Female,108.656168510615
9717,Female,156.774386507848
3449,Male,207.585872586577
9038,Female,119.066226769403
5364,Female,102.147229843053
3662,Male,167.964459583
9337,Female,140.949581092237
