Person ID,Gender,Height
9274,Female,66.6990537522017
4421,Male,67.1436545681765
6031,Female,62.3725869576043
2615,Male,68.4870776141712
5332,Female,63.0344867270615
9883,Female,60.6615304876492
3293,Male,67.6738585793992
1633,Male,71.4697583311449
9401,Female,62.4507448865073
1983,Male,70.4656632518219
3019,Male,64.988090122599
3624,Male,68.928716684663
1948,Male,70.7152956036217
4503,Male,72.4320810423557
6972,Female,62.6752082392742
7622,Female,66.597740053578
6427,Female,67.3850648614665
1781,Male,67.1975110041172
6015,Female,64.3936934541556
2685,Male,65.678390073919
3199,Male,67.0328296969054
761,Male,69.8938135929651
7132,Female,63.0137307892522
5071,Female,64.0894064651938
118,Male,67.7389634664393
3053,Male,69.7778750693985
7864,Female,58.8667513609795
5369,Female,63.7850382085228
6981,Female,63.3938511213131
3830,Male,74.1955760229253
1245,Male,71.5107297946254
3068,Male,70.1022462080805
1091,Male,72.1091123164682
2995,Male,73.0753448487736
7263,Female,68.4143793384505
7742,Female,63.5731426798083
4754,Male,69.4694468167024
5322,Female,60.8455082792894
3009,Male,66.4998225910671
3506,Male,70.071183691101
4819,Male,69.1622308250648
1117,Male,73.9677226935135
6285,Female,64.9917135704149
1332,Male,65.8277866303781
9295,Female,60.6302256402572
2951,Male,75.4271605167415
4815,Male,67.5124846483694
1277,Male,72.3853009731566
7980,Female,61.8656124330767
4428,Male,65.1469076866683
1233,Male,69.212011125578
1923,Male,69.6746141599963
159,Male,65.2185755780772
8789,Female,64.6498320470762
7230,Female,65.6974573610416
8294,Female,66.001685214129
2070,Male,77.4655691046729
9635,Female,63.385061463344
6825,Female,62.5760803936105
3306,Male,71.5240377431825
1162,Male,65.4772247418039
2857,Male,68.1384263518259
3206,Male,67.5109499047117
2254,Male,71.4107543170012
940,Male,64.9259089634653
3818,Male,70.3041042426717
9389,Female,65.4766497053168
6592,Female,67.2043717732867
163,Male,67.2339309182551
1505,Male,71.052778593152
4194,Male,74.348485150254
5526,Female,61.3074456940536
5778,Female,64.1504027430315
897,Male,66.577986705883
6764,Female,65.393018736976
2987,Male,68.8548567103192
4885,Male,71.8700110838311
1237,Male,72.3943234618083
1482,Male,68.6109219180778
9676,Female,63.7263573527539
489,Male,64.5887816699057
5373,Female,68.3171198579942
3725,Male,67.1556485489103
5023,Female,65.3206320269197
3742,Male,64.5904951486658
5278,Female,59.5287882585904
8349,Female,61.8947031449588
7770,Female,64.8194236529219
4306,Male,71.1902992551411
2170,Male,69.9385869453601
8176,Female,64.1913969814589
4663,Male,67.9015249363869
679,Male,69.7311284328782
7298,Female,64.0534944330628
7485,Female,62.8423241680706
9741,Female,58.6854713882726
7278,Female,65.9652742064042
492,Male,69.2015781220676
5430,Female,66.5350086370735
2345,Male,62.8131554356113
7974,Female,60.6219605007529
4840,Male,69.5997949529986
2968,Male,73.8475295776639
3269,Male,70.8638003729676
9509,Female,60.6947364125673
3700,Male,65.5387684792915
6394,Female,63.8680599445794
3008,Male,67.8643122295256
6271,Female,63.0386943759791
3881,Male,71.3559021908976
4593,Male,67.7607874306241
2658,Male,72.7317876678943
5317,Female,60.2433587713343
6783,Female,62.490957539387
3437,Male,71.6780546835656
2675,Male,71.1535238540064
2051,Male,65.8693714983607
9089,Female,66.6740021548212
2684,Male,71.0447560719962
9808,Female,65.2322275232837
8186,Female,62.788568531605
804,Male,68.0302155969993
9905,Female,60.7426674718337
5311,Female,60.7177828443625
1242,Male,73.1220063070153
5869,Female,62.2438493000684
9849,Female,69.3588597945758
4102,Male,71.4841494097764
3879,Male,71.6561754618086
5912,Female,64.7490074581613
5036,Female,63.685068445343
33,Male,69.1801610995692
5722,Female,67.9652660098935
8192,Female,63.1049843740447
5119,Female,64.8226454585033
7139,Female,64.0888584285991
6159,Female,68.2110663412755
8683,Female,66.1938915235957
4185,Male,68.9855539478644
6090,Female,61.9059184995613
168,Male,65.530695966695
2222,Male,71.7296112873384
6739,Female,63.2819878471528
4246,Male,67.6943047368205
5595,Female,62.7430546559301
8053,Female,61.7724130729124
5596,Female,62.763723922867
7989,Female,65.1471238376027
7292,Female,63.8780763249485
5371,Female,65.5674452507982
9149,Female,65.4548745531048
4488,Male,66.7552191174723
7311,Female,73.3895858660697
3688,Male,71.4342519497525
3691,Male,69.4320194571414
3478,Male,69.3846609362989
758,Male,65.3502881767895
3501,Male,72.1771929263436
4549,Male,71.5705082207623
9799,Female,66.5476085579028
6273,Female,63.0342601763786
1829,Male,69.4403382849517
2958,Male,71.7737439924026
7592,Female,65.4002729606167
3769,Male,72.4107267625413
5649,Female,65.2381384425361
4528,Male,69.2176337106093
8545,Female,64.9046946291545
3526,Male,69.201759003463
4074,Male,71.0518734357455
3481,Male,71.7023601044284
8867,Female,65.0170872529823
2934,Male,72.7967298380232
1047,Male,71.6296782559616
9319,Female,63.8068228064126
328,Male,65.9308962149966
2415,Male,68.9253088352626
2427,Male,67.7179469415444
4847,Male,67.6832185802234
681,Male,71.464130247868
8234,Female,63.589548432464
3600,Male,63.5261937306465
2988,Male,67.616382973757
1349,Male,68.7519905246801
9481,Female,67.7266735296034
3307,Male,71.3194280648361
3693,Male,72.1989792983851
5465,Female,63.9739246653843
5196,Female,61.7430549493235
2153,Male,73.498412325145
22,Male,66.1491319608781
3400,Male,71.146705499924
7915,Female,59.9394047125175
7036,Female,60.5191830071578
7894,Female,64.6118936669667
7477,Female,63.8516580478874
8320,Female,65.693383720852
7569,Female,67.2183941492729
2918,Male,71.4586641035715
774,Male,67.2032664163271
5723,Female,68.258236847678
6122,Female,60.1948969474763
7591,Female,62.7063378830046
4697,Male,70.876666835473
4353,Male,69.604026653413
3903,Male,71.8271747900718
3781,Male,70.4956821075345
2841,Male,70.8846656569365
3305,Male,67.3207762405653
8434,Female,63.9985239139983
5617,Female,63.140719924336
3461,Male,70.0657738714313
9224,Female,64.0871801522136
2465,Male,68.7871342748427
7798,Female,62.3690613865757
8690,Female,63.1033581479829
7426,Female,60.9420995031292
8743,Female,66.7994224445267
4029,Male,71.7787289334816
8821,Female,64.3413604760312
3713,Male,64.4306958859468
987,Male,67.5561832236562
4362,Male,66.6877422279383
666,Male,64.9391154197026
3190,Male,69.509852369113
6619,Female,60.4007145012663
4659,Male,69.0857938231438
741,Male,76.0123000122601
7071,Female,61.4646336735126
8385,Female,64.5389948113405
5489,Female,66.0369906490538
8549,Female,61.660227269952
7018,Female,62.5793233659445
4960,Male,66.3814354332932
3156,Male,69.2170091490298
9241,Female,67.8823143567307
5235,Female,63.0140721214378
371,Male,67.6499408575301
882,Male,68.8900949391591
7678,Female,60.334171278339
2367,Male,62.307438525405
9605,Female,63.3294211831034
3102,Male,64.1442217409307
7709,Female,62.3850502508703
4899,Male,66.4162258416784
7423,Female,62.8177799430666
6802,Female,60.5856377146781
3697,Male,72.4169729175341
1642,Male,71.2236274423739
1410,Male,73.5750830263678
4744,Male,69.8593314375424
8337,Female,61.7926573252242
624,Male,71.711124785333
5608,Female,62.0693336458313
6350,Female,63.0306350404741
1968,Male,69.2136324872646
299,Male,67.1203443862066
8672,Female,67.4153483527509
212,Male,72.3944804051075
6866,Female,61.8256451154768
7237,Female,63.1923498898307
6720,Female,65.6551278606797
2062,Male,68.0233742761253
9654,Female,61.791117940146
5628,Female,61.177417249355
9765,Female,61.0435720763044
3969,Male,72.8596390341845
5726,Female,60.2133953702512
2708,Male,75.9468664416188
9645,Female,65.1358797275796
6532,Female,64.5616787688241
9264,Female,65.4981690383316
9896,Female,62.7029092166342
4856,Male,66.765467424153
952,Male,66.0019677250915
6777,Female,63.8922616137393
5687,Female,70.6643003503891
6948,Female,59.0259533939983
1314,Male,66.2460989997015
883,Male,73.0384086139
2471,Male,72.963161157143
1264,Male,70.7721645348325
7795,Female,68.026816799122
7067,Female,60.1855418545228
3044,Male,71.3305536715798
2407,Male,69.3789501193117
3382,Male,67.2974779422128
3029,Male,68.8430120886585
3594,Male,67.1747664150677
7492,Female,61.4429503705955
4929,Male,68.5540972956237
9128,Female,65.6310477936887
3325,Male,63.0087225302095
2265,Male,68.266586787432
4942,Male,63.8620410671123
5491,Female,63.6719719524865
6995,Female,64.1930817701103
3318,Male,69.9208223571176
7468,Female,64.8523676532343
7326,Female,65.3374524964983
1914,Male,65.6928298091434
1433,Male,70.0620961540313
530,Male,68.617387345682
9178,Female,65.2562601612648
6250,Female,59.9002745344656
1625,Male,74.0674315170364
3961,Male,66.7977398519111
6286,Female,64.8412153964244
3178,Male,71.8906646662965
1778,Male,74.6955227193401
4945,Male,67.6159544950297
7895,Female,61.5301103880946
6472,Female,59.481420066797
3750,Male,70.5768141296914
8185,Female,63.7170340153881
7138,Female,62.3635508968891
6375,Female,66.1571798492929
4205,Male,65.9756468309282
6624,Female,54.6168578301035
6270,Female,66.9410546146316
1341,Male,75.2632015265357
7227,Female,62.3667664952284
5941,Female,61.2458279351572
5000,Female,58.9107320370127
351,Male,67.272142995153
3976,Male,70.4289415163797
9391,Female,65.1654624340785
3259,Male,73.6824661606068
8560,Female,63.7685186448598
8996,Female,62.7771272227378
363,Male,67.7824890749697
5384,Female,62.6359268260796
3641,Male,69.3318001265486
3660,Male,73.375074609262
8085,Female,61.8248515285784
1210,Male,68.0663780438904
2854,Male,72.3582490369051
806,Male,62.0786351862267
2197,Male,71.3791800149684
625,Male,65.7291618715397
6950,Female,64.0145859014987
6491,Female,63.2447747592981
8651,Female,61.1431914396364
7017,Female,61.6114003651734
4338,Male,70.6937611666062
7538,Female,58.5312456353175
4088,Male,69.371178264009
2108,Male,74.5646010757551
1613,Male,69.7548341761355
9650,Female,62.2607254422301
9862,Female,61.8544491690001
1841,Male,72.0219745956485
9893,Female,65.9654152828791
1378,Male,72.3106346028605
1955,Male,71.2767018317682
9367,Female,62.2828659521288
8857,Female,63.0064801748851
8150,Female,65.383224212625
4019,Male,66.533872328423
9287,Female,64.1206098113892
4908,Male,73.6833643424223
4059,Male,66.6870696361505
7247,Female,58.7205181329078
52,Male,68.4914502529394
4277,Male,65.4808580990564
759,Male,71.6067398889196
3193,Male,72.7266201973182
4195,Male,70.8794672489916
7086,Female,65.2960157586116
798,Male,65.7260320477284
9685,Female,65.3905225825116
5434,Female,59.2527254716231
9270,Female,59.878671608881
606,Male,64.5273026254953
9631,Female,67.3268500356674
1259,Male,68.5061009493525
6696,Female,61.9572385749377
8113,Female,65.0328428163339
6464,Female,62.7192129702128
4036,Male,73.295350593677
4747,Male,73.5965326326326
8450,Female,63.6539641291906
8513,Female,61.3233467896375
3889,Male,64.1178916502217
7131,Female,65.3350518517926
5394,Female,60.1625103505144
1456,Male,62.2946949169642
2317,Male,67.9508375310481
6901,Female,61.8161479812756
4192,Male,72.8666729122285
6584,Female,64.6840329292463
1036,Male,68.1658368140247
6103,Female,66.8475848218763
9091,Female,65.1291910263217
5081,Female,61.5250911236378
9514,Female,63.3890410098908
8886,Female,65.6238094349896
660,Male,68.46572391809
5340,Female,60.8508818055655
2631,Male,65.0717845477403
8437,Female,58.7573709705235
7328,Female,68.0976891521211
9994,Female,59.0982500313486
3921,Male,69.5036473738117
2692,Male,71.6085597220403
7255,Female,61.8627333444181
1504,Male,69.1048034357093
3702,Male,67.8818894560776
5093,Female,65.2088548097869
4594,Male,71.8047729223144
9303,Female,60.6158112604389
6121,Female,64.0633172180763
2957,Male,67.7198142648655
2075,Male,69.6434076511078
2810,Male,71.3594719071156
8209,Female,67.38368785698
3218,Male,72.1698101464408
9538,Female,65.0087932524814
8120,Female,65.0773312027466
7890,Female,62.6378787707722
5729,Female,66.7398825824609
2299,Male,70.8688075125817
1811,Male,68.2628496555134
4914,Male,67.6728752379897
6571,Female,64.1094065141738
8369,Female,62.8346978405317
8482,Female,65.7611267754491
7830,Female,64.3001958311705
8726,Female,64.7298675890735
1214,Male,66.7299160588956
3005,Male,68.3598740643196
9152,Female,62.3355138207728
4321,Male,70.9617877127908
7532,Female,59.0832025013209
383,Male,70.9619709026438
5986,Female,62.7136523745064
4066,Male,66.8969915133392
7400,Female,70.7420859115169
3532,Male,71.3699900599603
471,Male,68.7661617238793
3277,Male,71.053367544567
4429,Male,65.2327708069421
8879,Female,64.6259066088472
6570,Female,66.7910091388349
1404,Male,71.4097165454652
2124,Male,72.0893613001118
1148,Male,65.4350594576355
6314,Female,63.4970658194016
1749,Male,70.9675854605587
8426,Female,62.2109628577726
2667,Male,68.005429002183
9362,Female,66.2636839117636
2047,Male,66.8749067066368
5946,Female,59.9985291119596
5481,Female,63.2639771202887
7341,Female,60.9161961014147
2164,Male,66.6926712875303
673,Male,76.50188334064
3431,Male,70.0949350684081
3857,Male,69.4960594475521
5674,Female,66.2451658543593
2217,Male,63.458860002728
6035,Female,63.4561187875777
4134,Male,64.8127073004397
1132,Male,69.0905631901075
1679,Male,65.7740120104543
1028,Male,66.8718778782401
3343,Male,66.0301759401809
9192,Female,64.4902363244089
9946,Female,66.6245441936145
2351,Male,65.8732341058732
5545,Female,64.7432660120597
1161,Male,68.2430018377665
7486,Female,66.9817308897472
6828,Female,62.246303994358
5926,Female,59.5271969623395
9055,Female,64.4604140330399
4782,Male,70.6544387948162
7631,Female,61.9849693113418
8871,Female,64.267173971232
5355,Female,62.996069969002
2960,Male,68.2754914380131
9681,Female,64.641060574983
2144,Male,71.4729979957842
6751,Female,63.0144591887414
4103,Male,71.5478186714699
4291,Male,67.7958934057648
8050,Female,62.3154885506522
5266,Female,64.9600151276839
7270,Female,67.5888398323064
9939,Female,59.901553758242
8358,Female,61.6915442254688
4678,Male,61.8348491587699
2342,Male,68.3600721836798
8955,Female,61.6760610936609
7084,Female,65.4275869144579
7702,Female,66.6508733115932
3124,Male,70.893889775787
9030,Female,63.384732917674
8473,Female,62.5537313702819
361,Male,67.4868238954174
8535,Female,64.2851816410535
9332,Female,64.316281773575
7325,Female,64.0932233946195
794,Male,66.2521505114177
9366,Female,63.9443728229384
5571,Female,63.1028497186618
9724,Female,63.033676483203
2655,Male,66.6587633395239
7844,Female,68.7095799916193
4289,Male,63.4886836517284
428,Male,69.3387376279613
8882,Female,68.6327074189002
1472,Male,67.846160211572
8127,Female,65.1909795177654
8481,Female,63.5488876852397
6328,Female,69.5004004743538
4163,Male,65.8448804890073
9309,Female,60.0327691700543
9643,Female,58.1379227324002
6401,Female,64.6190905970177
2397,Male,66.5581140816002
6189,Female,64.8327522241635
1188,Male,66.5819985137788
9388,Female,64.4648678911603
9125,Female,65.907580692769
7040,Female,68.1786580886526
6076,Female,62.0246228538539
139,Male,68.1405903559209
6152,Female,63.9211759989884
2771,Male,70.0019801481263
6860,Female,62.9935497718745
2039,Male,67.7998001022004
9525,Female,62.5028998376916
7736,Female,63.4670029054455
5239,Female,64.7708720817028
446,Male,67.1126797980262
8178,Female,67.1820800126776
2238,Male,69.6129901512832
1594,Male,70.4741613870774
1931,Male,67.6615928273772
7248,Female,65.4400923980753
964,Male,73.7888849042811
955,Male,66.0576338070287
2479,Male,72.3720657331386
8164,Female,65.5333127181764
8636,Female,64.1108212336824
6445,Female,63.5101510150327
4076,Male,69.5042374371988
9756,Female,62.9619098533643
8281,Female,58.3002683655671
5107,Female,64.4988656513921
7507,Female,62.3577269529011
1648,Male,67.4730988142564
3313,Male,70.9510295871737
2110,Male,73.0060971576812
5965,Female,62.231306437616
5022,Female,66.3475372155375
8849,Female,64.7958166773328
4243,Male,70.872811462741
5364,Female,59.8050927800746
7682,Female,59.3371092614999
7728,Female,69.4436153829986
4814,Male,67.5644570022929
5414,Female,61.7055757907997
9796,Female,63.7328306115322
7501,Female,59.9568954281211
7314,Female,60.3802844905412
7777,Female,61.0794519671956
9431,Female,67.7694275558389
5602,Female,64.0269597600027
2524,Male,65.9964642618552
6533,Female,67.0996613263998
9524,Female,66.721445444981
9565,Female,67.1568192775879
7785,Female,65.9648269582179
7611,Female,66.297345404932
4608,Male,72.4304550804762
5380,Female,59.2391987586138
4057,Male,71.6082488278993
5881,Female,60.6143859598376
1566,Male,66.5748867342449
7585,Female,67.0699084000576
4903,Male,70.4149212539265
5536,Female,62.681352506608
9372,Female,64.0795965896993
7056,Female,60.6073459319762
9805,Female,64.1742790637743
9118,Female,64.4069964191961
3404,Male,64.5263409447573
8265,Female,58.3694478311255
6473,Female,63.7099866204872
3033,Male,64.9611799709311
3188,Male,67.788799326341
974,Male,69.8766334089165
8417,Female,67.3208244978274
4086,Male,75.5794443353472
9608,Female,63.1099887056508
3212,Male,69.5156404511835
1386,Male,69.7695676029757
7700,Female,67.1134012949861
4994,Male,73.0928708226033
2364,Male,69.7426421173442
4529,Male,71.4537373827253
5791,Female,60.6263943477523
8360,Female,63.5771178792171
1107,Male,70.5550039573969
978,Male,67.6529454789154
1201,Male,67.9921137884113
1251,Male,64.5773120396846
1111,Male,68.9704141815399
2577,Male,68.5801272996216
6780,Female,61.274773473752
2430,Male,66.7989765317594
3936,Male,69.5241003129209
6530,Female,63.4661161157611
8305,Female,63.1839627455561
426,Male,60.748117867457
96,Male,71.7012340230177
1488,Male,65.3518889624403
1338,Male,66.0539636432144
194,Male,72.5393540719418
8025,Female,65.119162340088
8447,Female,59.5476808478638
8285,Female,60.7318568323656
7130,Female,65.5446192385114
9037,Female,61.8985108520901
2420,Male,67.1178740741552
4469,Male,68.73713054322
6113,Female,62.2059641381313
28,Male,67.4212422817167
9963,Female,61.6715288928211
3768,Male,71.9418367957432
5329,Female,62.9747851017198
690,Male,67.2778472839007
145,Male,70.5158596943462
5300,Female,57.3977403653233
7675,Female,61.7444361798333
226,Male,64.8557991775539
7283,Female,62.7785164006338
871,Male,71.4275751935442
3839,Male,70.1830830586539
7593,Female,67.8631429344428
4056,Male,65.126893844251
1323,Male,74.724139030466
4430,Male,70.1031643750325
1797,Male,66.3581208265962
9353,Female,61.3554509161552
2642,Male,71.4290969498032
869,Male,67.6971036455845
8454,Female,65.109614478518
6685,Female,63.2427359285594
435,Male,70.4666893102283
1445,Male,69.7900894179377
7304,Female,67.8689541127261
5277,Female,66.6682857273936
3470,Male,71.4537368927103
701,Male,63.9625306846396
6708,Female,67.0081865601136
4732,Male,66.9901405254427
9084,Female,65.5696290821571
8913,Female,62.1198987815701
9456,Female,67.9480827012671
772,Male,69.1459089866395
1420,Male,66.3401000010943
314,Male,67.3763754684836
2636,Male,66.7056733197167
1282,Male,74.0298688238091
593,Male,65.5440762535086
3977,Male,73.8738922252638
7939,Female,61.955897965469
5229,Female,58.9265027030452
7499,Female,57.1481980802145
8066,Female,65.5183107913038
9572,Female,63.351010225698
8516,Female,64.6784085432949
9968,Female,63.9983512735363
8594,Female,64.0315399217784
4210,Male,71.6537033892934
7901,Female,64.3119610657784
4352,Male,71.9251064558823
8634,Female,67.2618238759931
3240,Male,66.8118017540862
6224,Female,66.6248838059415
9706,Female,60.95754175702
5753,Female,67.7635043217747
670,Male,69.474581761728
214,Male,65.9033012610258
1062,Male,70.9787025892809
2186,Male,67.4275147301254
4520,Male,68.7212180185426
6799,Female,68.93769670614
1065,Male,70.9985462096108
1442,Male,60.8202705373382
2097,Male,65.8281957952779
4516,Male,66.2964227716638
6920,Female,65.6004495046736
2149,Male,67.6026625484407
1512,Male,65.6359972889684
1457,Male,71.9548677972
5472,Female,60.5521255218089
7060,Female,64.226355415332
4695,Male,72.3595000009733
9833,Female,62.0894335678826
648,Male,70.9241944325351
5479,Female,61.2923629781984
1453,Male,71.8139752953244
8573,Female,64.901828981405
2560,Male,65.4090705909958
2867,Male,68.4341193584622
9377,Female,60.5195085688511
9924,Female,63.0851623479461
2525,Male,67.5167678484563
845,Male,73.3965429282898
2031,Male,70.5751115437319
5675,Female,65.3286775638761
5629,Female,69.1288146980393
5188,Female,63.3095949331229
7577,Female,62.9891986938145
8633,Female,62.9620401091926
970,Male,67.7489898525367
1361,Male,70.8786331014574
2670,Male,68.5222310437138
8779,Female,66.3423500772453
1347,Male,68.3059335930715
3349,Male,70.0201124838092
3166,Male,70.5491530734941
3838,Male,70.7875397672357
5744,Female,61.2244579969429
2908,Male,67.4059505310382
4382,Male,67.8627382412041
1225,Male,68.1036264821955
3762,Male,71.3522012311905
5639,Female,66.7661566062845
7119,Female,65.0113805431648
3659,Male,70.485748777908
3920,Male,61.5141294021722
7319,Female,66.6835119027085
5316,Female,62.4269612065783
3835,Male,66.429741469109
8783,Female,62.686275922984
4039,Male,72.3564470019659
4018,Male,66.0575516378233
2812,Male,67.7796703221261
3909,Male,77.0673550156967
3346,Male,67.8804072160341
9639,Female,62.7718471617383
3043,Male,70.462302710932
3119,Male,65.712982296789
950,Male,66.5565249852091
6832,Female,64.4966552348729
2443,Male,70.4721950619616
6364,Female,63.7111525803582
915,Male,74.0702062076238
7465,Female,63.6112065397594
969,Male,66.1112291402564
3197,Male,69.689848438937
6097,Female,61.9323519094684
4917,Male,65.3733665582574
784,Male,70.0972376450384
5969,Female,67.518692667356
6217,Female,61.532999160452
4636,Male,73.2809668311317
9607,Female,61.4078458164118
3042,Male,64.5797174449321
5554,Female,63.091703137238
2206,Male,72.2540714452639
3013,Male,67.4486562662053
1834,Male,70.8044088313543
3077,Male,70.6394505733988
9815,Female,61.509106353056
7452,Female,62.9839299388613
6707,Female,56.789386413216
980,Male,70.7247580226813
2303,Male,72.7385925117877
6093,Female,64.0088764698066
1972,Male,67.7845379591434
2726,Male,69.8115195799813
4916,Male,72.6144618351339
4755,Male,69.3707199184009
7474,Female,63.913694758352
2583,Male,67.1747147572883
7398,Female,62.3437817093089
1383,Male,68.1275769262105
5570,Female,65.3866908281118
5594,Female,61.025224979151
8586,Female,68.2226644764453
7075,Female,64.293269435426
1565,Male,68.0988736639499
1803,Male,70.8687664141297
1444,Male,67.7306111200947
5203,Female,67.1907633167527
4456,Male,68.0967595584502
6003,Female,62.5864637847256
5694,Female,61.511383226993
3790,Male,64.2483526367047
5388,Female,62.8616279247227
1890,Male,71.7011163645597
5412,Female,66.323922447613
979,Male,68.5379018504103
1630,Male,71.4713872338541
1171,Male,67.9984092613359
2529,Male,66.7341709198179
9195,Female,62.2170506745986
1017,Male,67.1994321067045
3284,Male,70.9569900553812
8350,Female,65.7161765440232
295,Male,67.85213069861
5058,Female,62.5480579760466
6311,Female,61.9454767856846
8163,Female,61.4884411431049
629,Male,69.8274641852115
5894,Female,61.5954743189745
7819,Female,63.420512815037
7933,Female,64.6568051141895
3714,Male,65.7407433964426
1175,Male,72.1249100332093
6184,Female,66.2040391981081
5742,Female,63.9165972026092
4350,Male,63.8460483229035
7469,Female,64.6731218058782
7645,Female,63.0958282253417
4920,Male,66.1416134798381
8982,Female,63.0161730799956
4242,Male,71.6354070267975
6352,Female,62.0987571475771
2709,Male,63.9562257501968
9048,Female,65.5792556468706
386,Male,75.6201931582543
2478,Male,70.6489407806026
3490,Male,69.1398802205973
5086,Female,65.1476595576194
3544,Male,70.3651377165622
2012,Male,68.8219802859712
6373,Female,61.8317180411029
4319,Male,69.4862874005581
8459,Female,61.8102590379416
1669,Male,71.6784302176178
2616,Male,71.456487434455
6700,Female,60.7160823550811
3760,Male,72.0420431381606
8131,Female,60.7650934564126
4373,Male,69.8454220544944
4312,Male,65.4181191974688
7896,Female,62.723024274794
2235,Male,73.0719769487447
8156,Female,59.5883950963049
6792,Female,64.4724181061073
6549,Female,63.8530882856352
7575,Female,67.0160108447014
9365,Female,60.800942315209
5717,Female,66.1629308541201
1450,Male,68.0026044356898
3816,Male,76.7199849250776
7522,Female,58.6222544783433
1885,Male,74.3490130557742
3902,Male,76.2393666681996
3958,Male,68.1853493768153
1936,Male,71.5424912101482
7435,Female,62.9808612183184
3120,Male,68.491311718304
8777,Female,63.3882885652124
7243,Female,61.9763096967803
4571,Male,70.7627956594325
2341,Male,65.134165695608
6197,Female,64.0078381283592
5069,Female,61.2131714955926
8319,Female,60.1641472280657
1653,Male,69.5790902343589
1759,Male,71.6763671720677
2223,Male,65.7045390313265
6462,Female,61.1673763732543
3069,Male,72.1972301612506
65,Male,65.2793002090043
5916,Female,65.747710914558
1794,Male,73.6314305763311
3351,Male,70.0137797416633
84,Male,65.9595777848988
1268,Male,66.8388529798032
1901,Male,67.7600946371582
4045,Male,71.7943848783154
613,Male,69.2728126084372
7597,Female,60.236390402201
6599,Female,66.3785893171629
3715,Male,68.1930117228479
7942,Female,63.5306483091914
9417,Female,65.6880435111746
7431,Female,62.2515593558823
7307,Female,67.0229342238859
4860,Male,65.091960817426
1081,Male,69.903210979087
9519,Female,63.9587951609862
5041,Female,66.8727415972973
5834,Female,65.0422212012702
4583,Male,72.3334760051182
9183,Female,64.044242207138
2769,Male,66.6351149391748
6590,Female,60.9257906631992
5749,Female,66.3996869750026
8905,Female,58.6026378428478
7826,Female,68.4073819893756
5712,Female,64.5422498909552
4919,Male,68.0837821109529
1446,Male,69.9899530101181
8297,Female,59.8735562991131
3046,Male,65.2396350305159
9018,Female,59.9789622354288
7208,Female,61.0194665614671
195,Male,72.2947433844169
9078,Female,61.5091885414927
7950,Female,68.893229963652
3553,Male,65.7658779335604
6984,Female,58.8502944694345
6351,Female,63.5205745629814
5233,Female,64.5868557403
7046,Female,67.5113620182894
8093,Female,64.5743951070672
6094,Female,63.9573089571671
6248,Female,66.646720980068
1708,Male,68.2276145940888
3907,Male,68.1332102674215
2276,Male,68.5865538742055
5046,Female,66.2135945099311
6975,Female,65.3443102960553
7284,Female,63.074027226635
7239,Female,64.217291687705
3980,Male,66.4079457853008
7194,Female,66.0596612484963
4251,Male,69.4627154392701
8035,Female,66.614405140606
4766,Male,71.6483448651963
6838,Female,65.9979415886757
9712,Female,63.0364361534379
9445,Female,61.6110710611676
1322,Male,67.9033403504816
1101,Male,71.859848860773
9379,Female,64.6494322377942
6178,Female,63.7000670167339
6047,Female,56.6304119764382
5582,Female,62.5376588122446
6354,Female,65.0659658600642
2158,Male,68.5905627163459
2512,Male,69.0775774988267
1253,Male,68.7953827477904
7113,Female,62.1305677393144
2245,Male,67.5251055082847
5756,Female,65.9417881940748
8457,Female,63.825438005784
2660,Male,69.4750761769502
1054,Male,73.106344278894
5438,Female,64.5974345354265
8283,Female,67.4090561864154
4157,Male,66.643246902504
6734,Female,64.6652423992274
9817,Female,64.3103463968169
3283,Male,72.6170375162674
6661,Female,64.7419034524409
7751,Female,66.7061675880873
3221,Male,64.766566005506
994,Male,78.0958674715774
8853,Female,56.5488430793485
3530,Male,73.5261650303016
8344,Female,65.0178572053912
4283,Male,68.023799653567
7573,Female,58.8390938792718
3327,Male,74.8852187331568
9024,Female,63.8472594162052
7504,Female,66.5333927212395
8706,Female,62.7830396678923
1672,Male,70.9037444490067
1232,Male,71.4657023618362
5198,Female,61.5260223271191
3593,Male,71.4527801632563
4779,Male,69.6899134730683
8214,Female,67.129602569104
7853,Female,62.1889327750203
1234,Male,68.034731117295
6233,Female,69.5981068230002
1218,Male,69.4756082831272
4648,Male,69.8055810049848
9171,Female,61.6385566208196
5230,Female,66.2552984349504
9035,Female,63.8581076637926
9758,Female,65.3072621260372
9090,Female,62.3090152802421
2656,Male,73.1817674817105
1908,Male,70.4480202679973
7252,Female,61.2143488490394
228,Male,63.4402474670865
2150,Male,71.2382799033735
2089,Male,72.5976629480473
4161,Male,73.7421445984726
9662,Female,66.5995807879304
6854,Female,60.3038675679378
9251,Female,64.7829390428605
5436,Female,62.611869335698
433,Male,65.334927680754
5688,Female,62.7213495566306
4478,Male,65.5661013584934
1303,Male,71.2429186491898
7865,Female,62.0664061796513
6725,Female,64.1733059984275
9915,Female,60.0631441116995
3866,Male,67.3421407592253
5063,Female,61.3792584854039
8774,Female,60.8489345232094
4727,Male,65.2416370801193
6106,Female,63.177398804039
2998,Male,65.7388827173833
1665,Male,70.3892007063949
1624,Male,67.68008390976
4336,Male,68.4510841264866
3922,Male,63.820818667219
8276,Female,63.8633618127893
